record_id,split,crop_label,real_frame_count,total_frames,zero_fill_fraction,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_last_frame_mean,evi_mean,evi_std,evi_min,evi_max,evi_last_frame_mean
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0726115_74.8827115,train,coconut,1,8,0.875,0.702746,0.061498,0.441782,0.811113,0.702746,0.744463,0.080684,0.448631,1.0,0.744463
gov_MULKI_33-NADUGODU_2021_Kharif_coconut_13.0395461_74.8488891,train,coconut,1,8,0.875,0.605166,0.073848,0.471118,0.804008,0.605166,0.714563,0.170765,0.0,1.0,0.714563
gov_MULKI_16-TALIPADI_2021_Kharif_coconut_13.0765834_74.8432246,train,coconut,2,8,0.75,0.641659,0.072622,0.409434,0.786715,0.663501,0.714788,0.127222,0.0,1.0,0.704975
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0775615_74.8672238,train,coconut,2,8,0.75,0.664218,0.069309,0.464191,0.808517,0.64626,0.711505,0.094607,0.0,1.0,0.689567
gov_MULKI_21-ELATTURU_2021_Kharif_pepper_13.0846022_74.8445072,train,pepper,2,8,0.75,0.658591,0.064351,0.47324,0.792195,0.662766,0.717703,0.091637,0.0,1.0,0.700088
gov_MULKI_30-ELINJE_2021_Kharif_coconut_13.0935667_74.88147,train,coconut,2,8,0.75,0.688852,0.063187,0.458361,0.82392,0.674807,0.726573,0.081627,0.464629,1.0,0.704441
gov_MULKI_21-ELATTURU_2021_Kharif_coconut_13.0850541_74.8446835,train,coconut,2,8,0.75,0.659998,0.063976,0.47324,0.792195,0.663285,0.71827,0.09035,0.0,1.0,0.700606
gov_MULKI_34-KONDEMULA_2021_Kharif_coconut_13.0512388_74.86593,train,coconut,2,8,0.75,0.659313,0.072343,0.480403,0.797067,0.647793,0.718909,0.116248,0.0,1.0,0.70751
gov_MULKI_34-KONDEMULA_2021_Kharif_coconut_13.0484538_74.8767747,train,coconut,2,8,0.75,0.671625,0.068714,0.49039,0.812895,0.681216,0.721173,0.093657,0.0,1.0,0.712409
gov_MULKI_33-NADUGODU_2021_Kharif_coconut_13.0489425_74.8590918,train,coconut,2,8,0.75,0.643206,0.071466,0.480403,0.811098,0.631352,0.721301,0.11416,0.0,1.0,0.707388
gov_MULKI_21-ELATTURU_2021_Kharif_coconut_13.0861368_74.8449494,train,coconut,2,8,0.75,0.661462,0.063071,0.47324,0.792195,0.663366,0.716953,0.087299,0.0,1.0,0.700032
gov_MULKI_16-TALIPADI_2021_Kharif_coconut_13.09332_74.8539883,train,coconut,2,8,0.75,0.672252,0.061009,0.47324,0.798374,0.665782,0.71761,0.076609,0.0,1.0,0.702319
gov_MULKI_29-KOLLURU_2021_Kharif_coconut_13.1058504_74.8508078,train,coconut,2,8,0.75,0.684951,0.060948,0.49293,0.81382,0.675192,0.729966,0.075319,0.0,1.0,0.713006
gov_MULKI_29-KOLLURU_2021_Kharif_coconut_13.098116_74.849284,train,coconut,2,8,0.75,0.672625,0.059462,0.47324,0.803617,0.667083,0.718341,0.075068,0.0,1.0,0.706398
gov_MULKI_33-NADUGODU_2021_Kharif_coconut_13.0421118_74.8663184,train,coconut,2,8,0.75,0.658073,0.069942,0.480403,0.81099,0.638992,0.71288,0.101832,0.0,1.0,0.701065
gov_MULKI_16-TALIPADI_2021_Kharif_coconut_13.0815962_74.8607724,train,coconut,2,8,0.75,0.667386,0.063351,0.485192,0.808517,0.655147,0.71148,0.085995,0.0,1.0,0.688626
gov_MULKI_29-KOLLURU_2021_Kharif_coconut_13.1101253_74.8478354,train,coconut,2,8,0.75,0.691427,0.057263,0.480951,0.818928,0.677782,0.730605,0.073139,0.0,1.0,0.712046
gov_MULKI_21-ELATTURU_2021_Kharif_coconut_13.0915485_74.8405832,train,coconut,2,8,0.75,0.65873,0.066847,0.409434,0.786715,0.655862,0.717083,0.090737,0.0,1.0,0.697032
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0713472_74.8843993,train,coconut,2,8,0.75,0.69036,0.060758,0.441782,0.811113,0.676943,0.7287,0.07667,0.448631,1.0,0.709012
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0797908_74.8620221,train,coconut,2,8,0.75,0.66536,0.064936,0.485192,0.808517,0.650709,0.713563,0.09515,0.0,1.0,0.688808
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0700548_74.8843049,train,coconut,2,8,0.75,0.690007,0.062556,0.441782,0.811113,0.676346,0.729489,0.078966,0.448631,1.0,0.709772
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0791563_74.8609445,train,coconut,2,8,0.75,0.662631,0.065648,0.485192,0.808517,0.649981,0.713009,0.098229,0.0,1.0,0.688159
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0813679_74.8853335,train,coconut,2,8,0.75,0.698624,0.057503,0.441782,0.823696,0.685857,0.732916,0.077232,0.448631,1.0,0.711244
gov_MULKI_34-KONDEMULA_2021_Kharif_coconut_13.0517596_74.8690258,train,coconut,2,8,0.75,0.669092,0.067657,0.480403,0.797067,0.657405,0.721722,0.102129,0.0,1.0,0.706457
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0714056_74.8676101,train,coconut,2,8,0.75,0.648974,0.075646,0.464191,0.800703,0.626064,0.713141,0.109651,0.0,1.0,0.693112
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0779533_74.859936,train,coconut,2,8,0.75,0.657328,0.068708,0.464191,0.808517,0.64768,0.712503,0.105136,0.0,1.0,0.688312
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0665411_74.862767,train,coconut,2,8,0.75,0.628308,0.077803,0.464191,0.800703,0.6227,0.710646,0.142467,0.0,1.0,0.695422
gov_MULKI_21-ELATTURU_2021_Kharif_coconut_13.0912244_74.8453187,train,coconut,2,8,0.75,0.666816,0.061983,0.47324,0.796283,0.659842,0.717623,0.080781,0.0,1.0,0.703707
gov_MULKI_30-ELINJE_2021_Kharif_coconut_13.0824375_74.8904112,train,coconut,2,8,0.75,0.705712,0.058139,0.441782,0.830033,0.690945,0.742473,0.077777,0.448631,1.0,0.719782
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0665785_74.8719076,train,coconut,2,8,0.75,0.666129,0.070371,0.464679,0.800703,0.645362,0.729962,0.084602,0.0,1.0,0.712626
gov_MULKI_21-ELATTURU_2021_Kharif_coconut_13.090725_74.8426203,train,coconut,2,8,0.75,0.660931,0.065873,0.409434,0.792195,0.655966,0.716554,0.089013,0.0,1.0,0.698539
gov_MULKI_21-ELATTURU_2021_Kharif_pepper_13.0877479_74.8476013,train,pepper,2,8,0.75,0.666528,0.057066,0.47324,0.792195,0.66766,0.714938,0.075409,0.0,1.0,0.701902
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0644193_74.869153,train,coconut,2,8,0.75,0.654086,0.074688,0.464191,0.800703,0.634895,0.725783,0.10364,0.0,1.0,0.70715
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0828088_74.8817225,train,coconut,2,8,0.75,0.690223,0.06033,0.441782,0.823696,0.677801,0.726537,0.078093,0.448631,1.0,0.706495
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0752506_74.8760004,train,coconut,2,8,0.75,0.679836,0.067352,0.441782,0.800703,0.659149,0.725224,0.080214,0.0,1.0,0.700366
gov_MULKI_21-ELATTURU_2021_Kharif_coconut_13.0916143_74.8462361,train,coconut,2,8,0.75,0.668361,0.060235,0.47324,0.796283,0.661429,0.717758,0.077801,0.0,1.0,0.704306
gov_MULKI_31-AIKALA_2021_Kharif_coconut_13.0680854_74.8789146,train,coconut,2,8,0.75,0.680597,0.070488,0.441782,0.800703,0.656805,0.729656,0.084126,0.0,1.0,0.707306
gov_PANEMANGALURU_SAJIPA MUDA_2021_Rabi_coconut_12.8587036_75.0116292,train,coconut,2,8,0.75,0.664578,0.068756,0.48514,0.813067,0.648278,0.700639,0.082412,0.0,1.0,0.702315
gov_PANEMANGALURU_AMTURU_2021_Rabi_coconut_12.8472037_75.0445263,train,coconut,2,8,0.75,0.68961,0.059809,0.494238,0.828363,0.676634,0.7193,0.071107,0.492791,1.0,0.719258
gov_PANEMANGALURU_AMTURU_2021_Rabi_coconut_12.834697_75.0421701,train,coconut,2,8,0.75,0.704836,0.054498,0.516401,0.828363,0.70217,0.732595,0.071255,0.519547,0.966558,0.738949
gov_PANEMANGALURU_SAJIPA MUDA_2021_Rabi_coconut_12.8588117_75.0109033,train,coconut,2,8,0.75,0.663545,0.06862,0.48514,0.813067,0.647227,0.699744,0.082527,0.0,1.0,0.701459
gov_PANEMANGALURU_SAJIPA MUDA_2021_Rabi_coconut_12.8581617_75.00856,train,coconut,2,8,0.75,0.655838,0.07452,0.456529,0.814271,0.632668,0.691229,0.090101,0.0,1.0,0.684891
gov_PANEMANGALURU_SAJIPA MUDA_2021_Rabi_coconut_12.8542902_75.0341764,train,coconut,2,8,0.75,0.680324,0.061115,0.494238,0.813214,0.672918,0.707349,0.074719,0.492791,1.0,0.712518
gov_PANEMANGALURU_SAJIPA MUDA_2021_Rabi_coconut_12.830923_75.0331459,train,coconut,2,8,0.75,0.711507,0.049337,0.516401,0.81724,0.707098,0.741992,0.063979,0.520894,0.967319,0.748052
gov_PANEMANGALURU_SAJIPA MUDA_2021_Rabi_coconut_12.8556593_75.0127105,train,coconut,2,8,0.75,0.668358,0.069793,0.48514,0.813067,0.652946,0.706345,0.083201,0.0,1.0,0.709051
gov_PANEMANGALURU_AMTURU_2021_Rabi_coconut_12.8479655_75.0549847,train,coconut,2,8,0.75,0.687955,0.061958,0.490593,0.835634,0.675824,0.715804,0.074811,0.490147,1.0,0.717214
gov_PANEMANGALURU_SAJIPA MUDA_2021_Rabi_coconut_12.8455115_75.0327602,train,coconut,2,8,0.75,0.685517,0.058813,0.494238,0.828363,0.678378,0.711893,0.072023,0.492791,0.98887,0.715677
gov_PANEMANGALURU_SAJIPA MUDA_2021_Rabi_coconut_12.8426899_75.0329684,train,coconut,2,8,0.75,0.693377,0.056908,0.507125,0.828363,0.687361,0.720792,0.071165,0.509429,0.98887,0.725657
gov_PANEMANGALURU_SAJIPA MUDA_2021_Rabi_coconut_12.8488823_75.0236062,train,coconut,2,8,0.75,0.681265,0.062168,0.49695,0.813214,0.678277,0.708938,0.075691,0.0,1.0,0.71731
gov_PANEMANGALURU_SAJIPA MUDA_2021_Rabi_coconut_12.851414_75.0245707,train,coconut,2,8,0.75,0.681135,0.061133,0.497335,0.813214,0.678381,0.708759,0.075219,0.0,1.0,0.717732
gov_PANEMANGALURU_AMTURU_2021_Rabi_coconut_12.8422121_75.0476059,train,coconut,2,8,0.75,0.697525,0.058235,0.503749,0.828363,0.68701,0.727269,0.070418,0.503191,1.0,0.72989
gov_PANEMANGALURU_SAJIPA MUDA_2021_Rabi_coconut_12.854555_75.0042517,train,coconut,2,8,0.75,0.636515,0.088493,0.462963,0.814271,0.598635,0.669961,0.109772,0.0,1.0,0.643204
gov_PANEMANGALURU_SAJIPA MUDA_2021_Rabi_coconut_12.8547806_75.0085372,train,coconut,2,8,0.75,0.657282,0.076709,0.466605,0.814271,0.632622,0.696482,0.094124,0.0,1.0,0.689804
gov_PANEMANGALURU_AMTURU_2021_Rabi_coconut_12.8265378_75.0415405,train,coconut,3,8,0.625,0.683524,0.076247,0.496254,0.8284,0.636978,0.733007,0.078077,0.457024,1.0,0.720355
gov_PANEMANGALURU_AMTURU_2021_Rabi_coconut_12.8500396_75.0366232,train,coconut,2,8,0.75,0.682108,0.061373,0.494238,0.828363,0.6757,0.709576,0.075747,0.492791,1.0,0.71577
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.041208_74.8679319,train,coconut,3,8,0.625,0.608092,0.097618,0.430747,0.818713,0.708315,0.649984,0.12899,0.0,1.0,0.750222
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.0267357_74.8671228,train,coconut,3,8,0.625,0.596526,0.106558,0.371034,0.825665,0.729407,0.633841,0.156461,0.0,1.0,0.760446
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.0276207_74.8672669,train,coconut,3,8,0.625,0.598025,0.106091,0.371034,0.825665,0.728479,0.635103,0.153489,0.0,1.0,0.759055
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.035507_74.8673864,train,coconut,3,8,0.625,0.608801,0.099915,0.420527,0.825665,0.717896,0.645498,0.134989,0.0,1.0,0.747944
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.028013_74.8699727,train,coconut,3,8,0.625,0.599024,0.106192,0.360043,0.825665,0.729262,0.636521,0.151738,0.0,1.0,0.760094
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.0310592_74.8662565,train,coconut,3,8,0.625,0.604785,0.103589,0.380232,0.825665,0.725539,0.640716,0.146842,0.0,1.0,0.755442
gov_SURATKAL_44-KUTTETTURU_2020_Kharif_coconut_13.0027804_74.8563038,train,coconut,3,8,0.625,0.579877,0.097629,0.404119,0.814686,0.674539,0.621243,0.143722,0.0,1.0,0.720229
gov_SURATKAL_44-KUTTETTURU_2020_Kharif_coconut_13.009267_74.8468154,train,coconut,3,8,0.625,0.613807,0.102418,0.477488,0.817682,0.720684,0.653226,0.130151,0.0,1.0,0.759084
gov_SURATKAL_44-KUTTETTURU_2020_Kharif_coconut_13.0074003_74.8478236,train,coconut,3,8,0.625,0.60913,0.101948,0.473193,0.817682,0.711248,0.649283,0.132215,0.0,1.0,0.752131
gov_SURATKAL_44-KUTTETTURU_2020_Kharif_coconut_13.0068_74.8559769,train,coconut,3,8,0.625,0.596801,0.103138,0.45098,0.814686,0.711619,0.643124,0.140375,0.0,1.0,0.756604
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.0345769_74.8644796,train,coconut,3,8,0.625,0.608654,0.100648,0.420527,0.825665,0.719407,0.644634,0.139415,0.0,1.0,0.750513
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.0329936_74.8648695,train,coconut,3,8,0.625,0.608048,0.101963,0.420527,0.825665,0.72291,0.644036,0.144179,0.0,1.0,0.753389
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.0261387_74.8670871,train,coconut,3,8,0.625,0.595877,0.106865,0.371034,0.825665,0.730276,0.633289,0.157703,0.0,1.0,0.761806
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.0460894_74.8768999,train,coconut,3,8,0.625,0.602783,0.100526,0.451181,0.808407,0.709223,0.646414,0.155277,0.0,1.0,0.755865
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.0389358_74.8737302,train,coconut,3,8,0.625,0.609803,0.100905,0.430747,0.818713,0.718042,0.649937,0.137218,0.0,1.0,0.750198
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.0339047_74.8631332,train,coconut,3,8,0.625,0.608463,0.101085,0.420527,0.825665,0.720447,0.643847,0.142249,0.0,1.0,0.752085
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.031235_74.8455331,train,coconut,3,8,0.625,0.613372,0.096925,0.432178,0.81863,0.697795,0.65258,0.130526,0.0,1.0,0.757312
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0313388_74.846121,train,coconut,3,8,0.625,0.613574,0.097171,0.429747,0.81863,0.699337,0.652338,0.131489,0.0,1.0,0.757602
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0309711_74.8452621,train,coconut,3,8,0.625,0.61349,0.097041,0.432178,0.81863,0.698362,0.652777,0.130146,0.0,1.0,0.757729
gov_SURATKAL_46-SURINJE_2020_Kharif_coconut_13.0204113_74.8396739,train,coconut,3,8,0.625,0.612974,0.097478,0.487669,0.817643,0.705403,0.650034,0.125823,0.0,1.0,0.756596
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0326119_74.8442676,train,coconut,3,8,0.625,0.612125,0.095238,0.432178,0.81863,0.687692,0.653791,0.130377,0.0,1.0,0.756689
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0319758_74.8471625,train,coconut,3,8,0.625,0.614257,0.097602,0.429747,0.81863,0.701472,0.65262,0.133897,0.0,1.0,0.759136
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0343155_74.8457535,train,coconut,3,8,0.625,0.611853,0.094909,0.429747,0.81863,0.68485,0.653361,0.132825,0.0,1.0,0.755442
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0335785_74.8485335,train,coconut,3,8,0.625,0.614531,0.097445,0.423355,0.81863,0.699979,0.652459,0.136239,0.0,1.0,0.757816
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.02846_74.8467413,train,coconut,3,8,0.625,0.614505,0.099299,0.424658,0.81863,0.710068,0.650748,0.131026,0.0,1.0,0.755479
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0352563_74.8472919,train,coconut,3,8,0.625,0.613013,0.095685,0.429747,0.81863,0.6894,0.654175,0.133584,0.0,1.0,0.758178
gov_SURATKAL_46-SURINJE_2020_Kharif_coconut_13.0249783_74.8406567,train,coconut,3,8,0.625,0.61404,0.097052,0.485007,0.817643,0.701076,0.653727,0.128534,0.0,1.0,0.759409
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0260445_74.8423666,train,coconut,3,8,0.625,0.615636,0.098032,0.485007,0.817643,0.707395,0.654147,0.12778,0.0,1.0,0.760235
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0353457_74.8501696,train,coconut,3,8,0.625,0.613594,0.096824,0.420527,0.81863,0.695809,0.652829,0.133965,0.0,1.0,0.756243
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0081792_74.8611407,train,coconut,3,8,0.625,0.595505,0.107361,0.389017,0.814686,0.729537,0.642082,0.153407,0.0,1.0,0.77486
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0113362_74.866167,train,coconut,3,8,0.625,0.592365,0.112431,0.356451,0.814686,0.742623,0.628932,0.169717,0.0,1.0,0.782719
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.005605_74.8738,train,coconut,3,8,0.625,0.579042,0.109532,0.35002,0.820063,0.725235,0.598744,0.17282,0.0,1.0,0.765369
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0103017_74.8649967,train,coconut,3,8,0.625,0.593472,0.110923,0.356451,0.814686,0.740373,0.632559,0.166138,0.0,1.0,0.781723
gov_SURATKAL_35-BADAGEKKARU_2020_Kharif_coconut_13.0457615_74.8835655,train,coconut,3,8,0.625,0.610285,0.102138,0.451181,0.81177,0.717963,0.659889,0.15273,0.0,1.0,0.767128
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_12.9940526_74.8825413,train,coconut,3,8,0.625,0.561393,0.097188,0.385307,0.820063,0.682933,0.59716,0.174099,0.0,1.0,0.757593
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0327817_74.8526464,train,coconut,3,8,0.625,0.613809,0.099988,0.420527,0.81863,0.710649,0.650024,0.138229,0.0,1.0,0.757465
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0139567_74.8578183,train,coconut,3,8,0.625,0.603584,0.109389,0.423355,0.81414,0.743167,0.65248,0.147232,0.0,1.0,0.783646
gov_SURATKAL_44-KUTTETTURU_2020_Kharif_coconut_13.0062957_74.8449612,train,coconut,3,8,0.625,0.608275,0.101058,0.45098,0.817682,0.704056,0.644474,0.131878,0.0,1.0,0.741148
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_12.99344_74.8814117,train,coconut,3,8,0.625,0.560178,0.095406,0.389017,0.820063,0.677376,0.595421,0.176453,0.0,1.0,0.753336
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_12.99558_74.8832767,train,coconut,3,8,0.625,0.562357,0.099486,0.362062,0.820063,0.68801,0.597926,0.172693,0.0,1.0,0.759258
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_12.9975217_74.88054,train,coconut,3,8,0.625,0.562999,0.100047,0.35002,0.820063,0.688178,0.591761,0.173909,0.0,1.0,0.751895
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0126333_74.8675033,train,coconut,3,8,0.625,0.59126,0.113983,0.351381,0.814686,0.744827,0.624469,0.173736,0.0,1.0,0.784848
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_12.9988298_74.8762873,train,coconut,3,8,0.625,0.566114,0.100401,0.35002,0.820063,0.692759,0.591605,0.170972,0.0,1.0,0.746741
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0289291_74.8597337,train,coconut,3,8,0.625,0.603621,0.104157,0.420527,0.825665,0.725417,0.639896,0.144764,0.0,1.0,0.756553
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0004126_74.8762781,train,coconut,3,8,0.625,0.56905,0.102885,0.35002,0.820063,0.700982,0.592942,0.172545,0.0,1.0,0.749876
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0288495_74.8477648,train,coconut,3,8,0.625,0.615121,0.099955,0.424658,0.81863,0.71339,0.650487,0.134083,0.0,1.0,0.756864
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0341496_74.8455419,train,coconut,3,8,0.625,0.611847,0.094899,0.432178,0.81863,0.684809,0.653398,0.132657,0.0,1.0,0.755415
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0005_74.8798233,train,coconut,3,8,0.625,0.567076,0.103813,0.35002,0.820063,0.699728,0.592053,0.173083,0.0,1.0,0.750562
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0074235_74.866338,train,coconut,3,8,0.625,0.588877,0.109597,0.356451,0.820063,0.733321,0.623426,0.169603,0.0,1.0,0.779528
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0350817_74.854905,train,coconut,3,8,0.625,0.611738,0.098204,0.420527,0.81863,0.704784,0.649563,0.132699,0.0,1.0,0.754409
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0052019_74.8691119,train,coconut,3,8,0.625,0.582185,0.108384,0.35002,0.820063,0.724575,0.607876,0.172299,0.0,1.0,0.769097
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0029583_74.8738701,train,coconut,3,8,0.625,0.574571,0.106022,0.35002,0.820063,0.713294,0.594279,0.172346,0.0,1.0,0.754926
gov_SURATKAL_42-TENKEKKARU_2020_Kharif_coconut_12.9998728_74.8860038,train,coconut,3,8,0.625,0.56395,0.103272,0.35002,0.819316,0.696953,0.600038,0.16237,0.0,1.0,0.750807
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.00782_74.8644667,train,coconut,3,8,0.625,0.591461,0.108368,0.356451,0.820063,0.732134,0.63056,0.164845,0.0,1.0,0.778629
gov_SURATKAL_42-TENKEKKARU_2020_Kharif_coconut_13.025146_74.8671673,train,coconut,3,8,0.625,0.594603,0.107277,0.371034,0.825665,0.73137,0.632346,0.159279,0.0,1.0,0.76357
gov_SURATKAL_42-TENKEKKARU_2020_Kharif_coconut_13.0252139_74.8671421,train,coconut,3,8,0.625,0.594603,0.107277,0.371034,0.825665,0.73137,0.632346,0.159279,0.0,1.0,0.76357
gov_SURATKAL_42-TENKEKKARU_2020_Kharif_coconut_13.0153259_74.8731704,train,coconut,3,8,0.625,0.585086,0.113165,0.35002,0.825543,0.738744,0.606774,0.174659,0.0,1.0,0.775986
gov_SURATKAL_42-TENKEKKARU_2020_Kharif_coconut_13.0236332_74.8649298,train,coconut,3,8,0.625,0.594789,0.107856,0.385092,0.825665,0.733627,0.632934,0.162292,0.0,1.0,0.766726
gov_SURATKAL_42-TENKEKKARU_2020_Kharif_coconut_13.0237411_74.8714874,train,coconut,3,8,0.625,0.591917,0.108278,0.360043,0.825665,0.732546,0.627797,0.160199,0.0,1.0,0.766295
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0275609_74.8455773,train,coconut,3,8,0.625,0.614233,0.098711,0.432178,0.81863,0.708557,0.650894,0.128231,0.0,1.0,0.754528
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_12.9987817_74.87745,train,coconut,3,8,0.625,0.565148,0.100391,0.35002,0.820063,0.691255,0.590961,0.171099,0.0,1.0,0.746429
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0249081_74.8530561,train,coconut,3,8,0.625,0.611275,0.105158,0.420527,0.814883,0.731606,0.649364,0.143969,0.0,1.0,0.765948
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0288017_74.8469376,train,coconut,3,8,0.625,0.614665,0.099308,0.424658,0.81863,0.710205,0.65085,0.131686,0.0,1.0,0.756029
gov_SURATKAL_45-DELANTABETTU_2020_Kharif_coconut_13.0368765_74.8517996,train,coconut,3,8,0.625,0.612767,0.095901,0.420527,0.81863,0.692805,0.653377,0.131347,0.0,1.0,0.75636
gov_SURATKAL_42-TENKEKKARU_2020_Kharif_coconut_12.9999087_74.8853082,train,coconut,3,8,0.625,0.563618,0.102984,0.35002,0.815766,0.69573,0.598346,0.163719,0.0,1.0,0.750088
gov_SURATKAL_46-SURINJE_2020_Kharif_coconut_13.0194112_74.8395663,train,coconut,3,8,0.625,0.613747,0.097898,0.487669,0.817643,0.708109,0.650142,0.125442,0.0,1.0,0.757234
gov_SURATKAL_42-TENKEKKARU_2020_Kharif_coconut_13.0002317_74.8867918,train,coconut,3,8,0.625,0.565191,0.10455,0.35002,0.819316,0.700941,0.602517,0.161251,0.0,1.0,0.752744
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.00249_74.857621,train,coconut,3,8,0.625,0.575929,0.096411,0.404119,0.814686,0.671802,0.61722,0.143829,0.0,1.0,0.717131
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.00612_74.87367,train,coconut,3,8,0.625,0.579878,0.110071,0.35002,0.820063,0.72725,0.599843,0.173103,0.0,1.0,0.767859
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0025726_74.8806506,train,coconut,3,8,0.625,0.570696,0.107234,0.35002,0.820063,0.711201,0.591066,0.172861,0.0,1.0,0.75312
gov_SURATKAL_46-SURINJE_2020_Kharif_coconut_13.0279341_74.8398412,train,coconut,3,8,0.625,0.611403,0.095535,0.487669,0.817913,0.686408,0.65464,0.129108,0.0,1.0,0.757782
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0057965_74.8737316,train,coconut,3,8,0.625,0.57946,0.109767,0.35002,0.820063,0.72619,0.599378,0.172801,0.0,1.0,0.766565
gov_SURATKAL_42-TENKEKKARU_2020_Kharif_coconut_13.0233716_74.86429,train,coconut,3,8,0.625,0.595147,0.107999,0.385092,0.825665,0.734178,0.633716,0.162453,0.0,1.0,0.767571
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_12.9985725_74.8769038,train,coconut,3,8,0.625,0.565315,0.10018,0.35002,0.820063,0.691123,0.590977,0.170738,0.0,1.0,0.746246
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.0113577_74.8599609,train,coconut,3,8,0.625,0.601011,0.109269,0.43545,0.814686,0.740795,0.650577,0.149799,0.0,1.0,0.782531
gov_SURATKAL_43-PERMUDE_2020_Kharif_coconut_13.008056_74.8658021,train,coconut,3,8,0.625,0.590389,0.109826,0.356451,0.820063,0.73514,0.626503,0.169146,0.0,1.0,0.780775
