source_crop,crop_type,crop_status,hobli,taluk,village,lat,lon,year,season,survey_date,distance_km,spatial_status,temporal_status,tabular_matched,tabular_level,satellite_status,ndvi_available,evi_available,is_duplicate,valid_cropfusion_sample,rejection_reasons,annual_rainfall_mm,dewpoint_c,elevation,evi,is_cropland,kharif_evi,kharif_ndvi,kharif_ndwi,land_cover_class,ndre,ndvi,ndwi,rabi_evi,rabi_ndvi,rabi_ndwi,relative_humidity_pct,s2_obs_count,savi,slope,soil_clay_pct,soil_moisture,soil_organic_carbon,soil_ph,soil_sand_pct,soil_type_class,temperature_c,env_match_distance_m,env_match_year,env_dk_index,env_match_method,env_match_confidence,env_season_for_features,env_support,_match_key
Coconut,coconut,exact,PUTTURU,Puttur,PANAJE,12.6369383,75.1527933,2020,Kharif,2020-09-28,0.1398,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4763.598328393884,22.38201682783199,125.9205221315407,1.9498466996697272,0,2.220782433199121,0.7425918376992322,-0.6955180042611556,10,0.4455815718433997,0.6439052538014162,-0.630184520341179,2.201609648616167,0.6711922621276519,-0.6380741083581094,80.00694080484352,48.00000000000001,0.9657163306283594,11.319836428112454,297.3213706487334,0.29466112999999994,427.02021582039924,55.0,465.4658172905006,340,26.101878581188377,139.82,2020,23246_0,knn_idw,HIGH,Kharif,1.0,12.6369383|75.1527933|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PANAJE,12.6370785,75.1527707,2020,Kharif,2020-09-28,0.1248,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4763.598328393885,22.38201682783199,123.13652168180819,2.0441756912377755,0,2.3028830732719157,0.7562286663575544,-0.6999486806787141,10,0.449902203418131,0.6606050730001859,-0.6341760408311853,2.291375194424083,0.6876116108815508,-0.6431969359520552,80.00694080484354,48.0,0.9907608821936648,10.815596222935929,297.9310626924379,0.29466113000000005,426.3222022696477,55.00000000000001,465.00191170688475,340,26.101878581188377,124.7,2020,23246_0,knn_idw,HIGH,Kharif,1.0,12.6370785|75.1527707|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,PADUVANNURU,12.6228959,75.243459,2020,Kharif,2020-09-11,0.1152,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183402,22.38201682783199,119.54049627227512,1.5468288166304323,0,2.013257590568231,0.6448904506757405,-0.6164582211780665,10,0.3239266554304389,0.572509223235457,-0.5702926241075709,2.021181900312751,0.643938062298122,-0.6210040831944896,80.00694080484352,47.085153691436986,0.85862411665632,3.598731427248844,314.7246203942687,0.2732761,396.97039256696496,55.00000000000001,470.28688737976387,255,26.101878581188377,115.25,2020,38895_0,knn_idw,HIGH,Kharif,1.0,12.6228959|75.243459|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PADUVANNURU,12.6228988,75.2434521,2020,Kharif,2020-09-11,0.1151,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183401,22.38201682783199,119.50704758161656,1.546644968786169,0,2.015100093062201,0.6452221962455631,-0.6166405757767602,10,0.32380608051280924,0.572571223527607,-0.5703324823749472,2.0224891557400833,0.6442072203219826,-0.6211516974613718,80.00694080484352,47.08525733179091,0.8587170686451413,3.5938057779272428,314.7142945342071,0.2732761000000001,396.9292599028457,55.00000000000001,470.2612216890086,255,26.101878581188373,115.09,2020,38895_0,knn_idw,HIGH,Kharif,1.0,12.6228988|75.2434521|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,PUTTURU,12.7622116,75.2093316,2020,Kharif,2020-10-17,0.0975,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4409.977312389761,21.94599118706168,93.16512927029578,1.759397543694812,0,1.9463965926836286,0.6196034001282453,-0.5881596217027796,10,0.39005259653703606,0.4816091010024169,-0.46733719677767604,1.821377710356676,0.5389802636450071,-0.5207236395963469,77.31479708214366,25.999999999999996,0.7223043146641522,3.6734451175933702,318.9291345666708,0.2990874600000001,400.08369404287885,56.057047173007106,437.1362118783437,262,26.231682511412885,97.5,2020,45757_0,knn_idw,HIGH,Kharif,1.0,12.7622116|75.2093316|2020|Kharif|coconut
Coconut,coconut,exact,PUTTURU,Puttur,PANAJE,12.6499763,75.1631989,2020,Kharif,2020-09-29,0.073,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4743.124691079941,22.35676878512228,86.1024679648752,1.835207336407655,0,2.2236809918011966,0.7387167660654985,-0.6807294621468315,10,0.4487493413821937,0.64322667727337,-0.6153587411208636,2.4729894190529076,0.7261335629478555,-0.6640363409136378,79.772738519344,47.0,0.9646760273099022,7.1605868836655535,314.0033982698505,0.29466113,363.44917322490033,56.00000000000001,439.3770361403231,340,26.12591703297482,73.06,2020,20913_0,knn_idw,HIGH,Kharif,1.0,12.6499763|75.1631989|2020|Kharif|coconut
Coconut,coconut,exact,PUTTURU,Puttur,PADUVANNURU,12.6254517,75.2239368,2020,Kharif,2020-09-12,0.2047,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.0534401834,22.382016827831986,124.15509273460397,1.8059163524093278,0,2.3862431244825393,0.7499535981100024,-0.6741433979510957,10,0.446358749770406,0.599552764046981,-0.5824968178283424,2.0777545280266434,0.6614065357006105,-0.6350774417199567,80.00694080484351,47.82859041635525,0.8991991755273109,7.386559110503519,298.37012199980524,0.28883335581296127,406.72173140586915,54.91723414197647,488.7077484291681,378,26.10187858118837,204.65,2020,13951_0,knn_idw,HIGH,Kharif,1.0,12.6254517|75.2239368|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PADUVANNURU,12.6254799,75.2239627,2020,Kharif,2020-09-12,0.2061,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183401,22.382016827831986,124.13318266383651,1.8062466528360526,0,2.385951893060539,0.7501950536667424,-0.6743663700775988,10,0.4461024049327724,0.5995551594100299,-0.5824974612111914,2.077832575617088,0.6615835700134579,-0.6351758704530227,80.00694080484354,47.82544863462573,0.8992027090673302,7.395878836023053,298.32290766547027,0.28887704249478013,406.61453404502856,54.91732153602896,488.7108163098834,378,26.101878581188373,206.11,2020,13951_0,knn_idw,HIGH,Kharif,1.0,12.6254799|75.2239627|2020|Kharif|pepper
Pepper (Black),pepper,alias,PUTTURU,Puttur,PANAJE,12.6501683,75.1630902,2020,Kharif,2020-09-29,0.0973,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4733.910194772357,22.345405489350505,85.23868833840838,1.8873339289910125,0,2.2274605633834663,0.7450298690849662,-0.6843219639004313,10,0.452037990130397,0.6541622767150609,-0.6208339078881936,2.4741156976078083,0.7309400263043901,-0.6656514514613253,79.6673319390734,46.99999999999999,0.9810795600557991,6.6942797656262885,313.59476015846485,0.29466112999999994,365.83129661557786,56.0,439.4669297503227,340,26.13673593251034,97.28,2020,20913_0,knn_idw,HIGH,Kharif,1.0,12.6501683|75.1630902|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6986521,75.2386188,2020,Kharif,2020-10-01,0.0631,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4624.359114134684,22.2101729436165,75.60881524952876,2.645394571340116,0,2.4833805389078654,0.8301871795757623,-0.7161348344280495,10,0.566120514261051,0.7965664332539871,-0.7004594261228136,3.1508023201429927,0.8075745754883468,-0.698846114311439,78.41290712488204,25.999999999999996,1.194675843536243,2.7722759983513034,289.03087995745386,0.2982389999999999,400.7576862248993,55.759658818309774,426.35398729465527,262,26.265489716237706,63.04,2020,62202_0,knn_idw,HIGH,Kharif,1.0,12.6986521|75.2386188|2020|Kharif|coconut
Coffee robusta,coffee,alias,PUTTURU,Puttur,PANAJE,12.6253862,75.1686486,2020,Kharif,2020-09-28,0.4167,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4763.598328393885,22.38201682783199,264.0665944234994,2.5008127976781376,0,2.916522017745911,0.8057923915261505,-0.706238092758706,10,0.48914487459010897,0.7330107882384793,-0.6563605282684741,2.6039385043606305,0.7652303714868652,-0.6815803828520345,80.00694080484352,47.99999999999999,1.0993299179254523,8.967881391722859,318.6042273306167,0.29338996387493205,477.81921091479427,55.0,447.50711574050877,389,26.101878581188373,416.68,2020,41705_0,knn_idw,MEDIUM,Kharif,1.0,12.6253862|75.1686486|2020|Kharif|coffee
Coconut,coconut,exact,PUTTURU,Puttur,PADUVANNURU,12.6285947,75.2281702,2020,Kharif,2020-09-16,0.1403,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183401,22.38201682783199,112.1903939890762,2.050673981143975,0,2.1170057110209477,0.7433240751843643,-0.6849714858744442,10,0.5325692179108952,0.6955508617169911,-0.6526085198564335,2.2848861184756952,0.7317535833323756,-0.6783450042651189,80.00694080484352,46.99999999999999,1.043182686730454,7.264227603901409,301.5077238062138,0.2962297882981107,454.16600965616544,55.57053160562694,480.9723463820259,389,26.101878581188373,140.29,2020,62253_0,knn_idw,HIGH,Kharif,1.0,12.6285947|75.2281702|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PADUVANNURU,12.6277188,75.2286117,2020,Kharif,2020-09-16,0.2401,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183403,22.382016827831993,115.39432297400998,1.9280417715790736,0,2.0566603962949177,0.7016951542746726,-0.6551266709817415,10,0.49663531236509567,0.650949260779373,-0.6271185510563173,2.0718834877782664,0.6766642712786677,-0.6419745268916512,80.00694080484354,47.00000000000001,0.9762928058627499,9.901481135036748,306.19071847293753,0.29279379741283085,444.85804570578927,55.45989706817727,479.9739806379598,389,26.101878581188377,240.11,2020,62253_0,knn_idw,HIGH,Kharif,1.0,12.6277188|75.2286117|2020|Kharif|pepper
Pepper (Black),pepper,alias,PUTTURU,Puttur,OLAMOGRU,12.6963085,75.2133164,2020,Kharif,2020-10-01,0.191,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4624.359114134684,22.2101729436165,81.93471518372567,2.019030307121393,0,2.107245129033004,0.7387956911638895,-0.6635148707190683,10,0.43753445818489717,0.6840149420728322,-0.6282933671613038,2.232922089096453,0.708372626588742,-0.6455034526104139,78.41290712488205,26.0,1.0258618285981873,5.485635153455302,302.8131032080907,0.29466113,419.3251598406666,55.85052244163854,427.12379466657075,262,26.265489716237713,190.93,2020,6188_0,knn_idw,HIGH,Kharif,1.0,12.6963085|75.2133164|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.7004374,75.2441543,2020,Kharif,2020-10-02,0.1564,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4620.120544881211,22.2101729436165,81.0879369448696,2.037451712146921,0,2.056985952246838,0.752669776722033,-0.694880781845929,10,0.4063629634786734,0.6826924715755092,-0.6302667432381124,2.1172476541692773,0.7036355904337163,-0.6548078610721474,78.41290712488204,25.999999999999996,1.0238791401708178,5.012194863169894,298.0444864453149,0.298239,399.3661574793433,54.99999999999999,419.49776463463184,262,26.265489716237706,156.42,2020,37662_0,knn_idw,HIGH,Kharif,1.0,12.7004374|75.2441543|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PANAJE,12.6271987,75.1549386,2020,Kharif,2020-09-30,0.0762,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4763.598328393884,22.38201682783199,279.85451053180975,2.497370381725983,0,2.6154782076316243,0.8236847275544216,-0.7232268379768706,10,0.46521078511210745,0.7170109673909982,-0.6364921992055086,2.543296845615078,0.7656985939578096,-0.6714417398879616,80.00694080484352,47.99999999999999,1.0753497812542343,8.15852732255216,298.6028088517458,0.2943298027745155,483.66118526868405,54.25885607872827,459.10943779752085,340,26.10187858118837,76.23,2020,29243_0,knn_idw,HIGH,Kharif,1.0,12.6271987|75.1549386|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,PANAJE,12.6268887,75.1534536,2020,Kharif,2020-09-30,0.2052,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4763.598328393884,22.382016827831993,279.4499764621985,2.391916523001017,0,2.6380554694598715,0.8243269241805515,-0.7221436272862004,10,0.4917393852958404,0.7165955277821416,-0.6491440405358516,2.563285669078915,0.7638119382335462,-0.6753718556985614,80.00694080484352,48.00000000000001,1.0747268804307424,5.279859782829465,302.29548836634035,0.2939850896214096,490.4886771295141,54.70173171545506,457.15306132957,340,26.101878581188377,205.23,2020,29243_0,knn_idw,HIGH,Kharif,1.0,12.6268887|75.1534536|2020|Kharif|coconut
Coconut,coconut,exact,PUTTURU,Puttur,PADUVANNURU,12.6143611,75.2320088,2020,Kharif,2020-09-17,0.1379,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183401,22.382016827831986,142.94124115366913,2.3354098619501324,0,2.6472086859895145,0.7687307310499221,-0.6858943848212008,10,0.5081139292008856,0.7190721573934589,-0.6612587763353082,2.4997292177417534,0.7420301128527407,-0.6696194477641062,80.00694080484351,48.0,1.078462149323,17.793842035279738,315.2964583494149,0.27327609999999997,454.00216896739073,54.473336730201154,476.77113669855765,144,26.101878581188373,137.9,2020,44688_0,knn_idw,HIGH,Kharif,1.0,12.6143611|75.2320088|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PADUVANNURU,12.6143703,75.2320157,2020,Kharif,2020-09-17,0.1373,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183401,22.38201682783199,142.88142321690083,2.3340282259544076,0,2.6460494980519997,0.7685297435609375,-0.6857331184101394,10,0.5081209406945303,0.7188878383936197,-0.6611979025426936,2.4979527433069624,0.7418143478958046,-0.6694958457342234,80.00694080484352,48.0,1.0781857878117433,17.77341731178645,315.31594666109595,0.2732761,453.96503816498426,54.47594545137888,476.7467393331286,144,26.101878581188366,137.36,2020,44688_0,knn_idw,HIGH,Kharif,1.0,12.6143703|75.2320157|2020|Kharif|pepper
Pepper (Black),pepper,alias,PUTTURU,Puttur,OLAMOGRU,12.6956082,75.2114677,2020,Kharif,2020-10-02,0.0387,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4624.359114134684,22.2101729436165,77.33967420649371,2.6249086281683502,0,2.6553964478422487,0.8185181983549156,-0.7266276743264091,10,0.5569765028906475,0.7917497384638037,-0.6969589851590294,2.738865073882924,0.7908819968013663,-0.6992143124552394,78.41290712488204,26.000000000000007,1.1874552544852384,1.616927101313229,300.29426859402804,0.29466113,396.6617420943914,55.94579551515389,427.94117553621913,381,26.265489716237713,38.7,2020,42374_0,knn_idw,HIGH,Kharif,1.0,12.6956082|75.2114677|2020|Kharif|pepper
Pepper (Black),pepper,alias,PUTTURU,Puttur,PADUVANNURU,12.6143291,75.2350875,2020,Kharif,2020-09-18,0.2001,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183401,22.382016827831993,139.18669917416815,2.2419582187907228,0,2.551796555560874,0.7735024879007512,-0.6939438449471188,10,0.5233596708093701,0.7201225537682105,-0.6641673470086692,2.4434339716577576,0.7520096773835957,-0.679526591052438,80.00694080484351,48.0,1.0800349407510477,13.981128705877092,318.68152315609314,0.27327609999999997,450.89543948941076,54.72080362845511,475.91225517893605,144,26.101878581188373,200.0,2020,44688_0,knn_idw,HIGH,Kharif,1.0,12.6143291|75.2350875|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,PADUVANNURU,12.6143083,75.235001,2020,Kharif,2020-09-18,0.1904,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183401,22.38201682783199,139.6577084758507,2.2625837952711123,0,2.56355466938489,0.7742327130678132,-0.6939041984641806,10,0.5248876882865734,0.7238713518459842,-0.6662563776830069,2.4530992807703735,0.7539584127839857,-0.6805730769252303,80.00694080484352,47.99999999999999,1.0856579698417068,14.22417002076162,318.52807083983186,0.2732761,451.0387548780093,54.7126717781098,475.74824068660234,144,26.101878581188373,190.42,2020,44688_0,knn_idw,HIGH,Kharif,1.0,12.6143083|75.235001|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,SHANTIGODU,12.7763646,75.2633477,2020,Kharif,2020-10-09,0.1747,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4305.44039654173,21.683885998752032,74.39065746316561,2.310339049535669,0,2.2081670766959416,0.7641499958299923,-0.6849764749660366,10,0.5099998622537275,0.7295655790013689,-0.6557669861105159,2.2565804502216453,0.733698124251855,-0.6578845688784032,77.34892141256981,27.000000000000004,1.0941900612525541,4.0661823849044225,330.47380765205645,0.29931712,390.5913922118918,56.099640409521065,458.9509640207876,340,25.953580803241156,174.68,2020,51120_0,knn_idw,HIGH,Kharif,1.0,12.7763646|75.2633477|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,SHANTIGODU,12.7773431,75.2616173,2020,Kharif,2020-10-09,0.1368,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4305.44039654173,21.683885998752032,73.49459399921332,2.6412905420022934,0,2.4492379319616657,0.8107795377452032,-0.7156544269783722,10,0.5588078556345608,0.7915945737062049,-0.6904102172381102,2.568328292874928,0.7947775029594863,-0.6949795134889872,77.3489214125698,27.000000000000004,1.1872172656496058,4.265562733122581,329.02950064730857,0.29931711999999994,385.8132678905533,56.25809837598887,461.19620422472474,340,25.953580803241156,136.85,2020,51120_0,knn_idw,HIGH,Kharif,1.0,12.7773431|75.2616173|2020|Kharif|coconut
Coconut,coconut,exact,PUTTURU,Puttur,PADUVANNURU,12.6137842,75.2374783,2020,Kharif,2020-09-21,0.263,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183401,22.38201682783199,129.85185453588633,2.5141424942669928,0,2.559939792362233,0.8118851705955953,-0.7282830388214431,10,0.5652350558828236,0.7796544483065914,-0.6996633851110228,2.677097561259638,0.8084900540557064,-0.72241724855712,80.00694080484352,47.99999999999999,1.1693183925789252,9.693775123551102,326.6355510716036,0.27327609999999997,453.0923794951065,55.08065227227947,478.83898379539824,144,26.10187858118837,262.99,2020,19392_0,knn_idw,MEDIUM,Kharif,1.0,12.6137842|75.2374783|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PADUVANNURU,12.6137491,75.2374745,2020,Kharif,2020-09-21,0.2597,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183402,22.38201682783199,129.66068303085603,2.5181023088734897,0,2.5614349376821335,0.8123673516149529,-0.728767276742393,10,0.5654996003630177,0.7802564003036095,-0.6999145364567341,2.6797244747214792,0.80899588197939,-0.7227107452088898,80.00694080484354,48.0,1.1702211365179158,9.648326852873087,326.66480557802834,0.2732761000000001,453.0834237190504,55.07895294933691,478.8638468730424,144,26.101878581188377,259.78,2020,19392_0,knn_idw,MEDIUM,Kharif,1.0,12.6137491|75.2374745|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,PUTTURU,12.7575508,75.1949504,2020,Kharif,2020-10-18,0.0106,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4520.144089464097,21.945991187061676,119.90829227161635,1.2520779014319459,0,1.6072283919053463,0.6648816283187523,-0.6236507286233794,10,0.4359163194098699,0.5372176800099244,-0.5775744467212475,1.6299691969401662,0.5847001986772056,-0.5830964690229302,77.31479708214364,26.0,0.8057279181209177,1.9534827585547179,309.0732856044666,0.29908745999999997,366.3530251066898,55.999999999999986,475.934343802096,255,26.231682511412878,10.61,2020,65183_0,knn_idw,HIGH,Kharif,1.0,12.7575508|75.1949504|2020|Kharif|coconut
Coconut,coconut,exact,PUTTURU,Puttur,PANAJE,12.6425471,75.1627385,2020,Kharif,2020-10-01,0.1511,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4763.598328393883,22.382016827831993,97.77559429577397,2.368982524369206,0,2.5127809713353244,0.7891070912376289,-0.7134636192766852,10,0.5535298781799015,0.7377564749195697,-0.671491261823105,2.481678940010167,0.7370704899403049,-0.6768032568385426,80.00694080484351,47.0,1.1064725029492672,3.9255363220642012,308.45296172620476,0.29466112999999994,414.1571283422619,55.69733593140811,452.5153890963256,255,26.101878581188373,151.05,2020,1350_0,knn_idw,HIGH,Kharif,1.0,12.6425471|75.1627385|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PANAJE,12.6425497,75.1628201,2020,Kharif,2020-10-01,0.1589,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4763.598328393885,22.38201682783199,98.03683995853112,2.35892714869652,0,2.507901723230052,0.7884125967322808,-0.7133337413984133,10,0.5531628534179398,0.7364971265948567,-0.6715274931475826,2.4741362147532486,0.736792511946384,-0.6768197178370592,80.00694080484352,47.00000000000001,1.1045839432377351,4.017208788429198,308.6523088121987,0.29466113,414.319385441853,55.675314542271515,452.2928660374306,255,26.101878581188377,158.91,2020,1350_0,knn_idw,HIGH,Kharif,1.0,12.6425497|75.1628201|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,PUTTURU,12.7488883,75.2085433,2020,Kharif,2020-10-22,0.2867,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4484.888467306065,22.07331364137987,119.38738689567771,1.3825618761797664,0,1.6327431616452133,0.6016064467032289,-0.5951982245147011,10,0.35561394442135846,0.5180623646386321,-0.537975814529424,1.477835461339468,0.5424869762253548,-0.553442401303482,77.84403145311693,26.000000000000004,0.776976982022102,8.453952986602843,309.26499648467427,0.29908746,412.18451753062504,55.80835457607638,464.70571929183563,31,26.247975901040043,286.71,2020,27748_0,knn_idw,MEDIUM,Kharif,1.0,12.7488883|75.2085433|2020|Kharif|coconut
Coconut,coconut,exact,PUTTURU,Puttur,PUTTURU,12.7627823,75.2122162,2020,Kharif,2020-10-26,0.0953,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4409.977312389761,21.94599118706168,97.29479163084844,1.2648664433151593,0,1.965345462044604,0.7151288761367351,-0.6656451990581724,10,0.35166149501951344,0.4785434890224511,-0.5271799859450624,1.5903640767499374,0.5697909994962838,-0.5859798519683069,77.31479708214367,26.000000000000004,0.7177149089877046,9.409718540955058,316.9746491025132,0.29908746,402.54049948610236,56.04582444712756,438.7978928610288,262,26.231682511412885,95.28,2020,72044_0,knn_idw,HIGH,Kharif,1.0,12.7627823|75.2122162|2020|Kharif|coconut
Coconut,coconut,exact,PUTTURU,Puttur,PUTTURU,12.7715761,75.2005168,2020,Kharif,2020-10-28,0.1154,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4443.789983757601,21.945991187061676,103.00491139660305,1.0629972234436804,0,1.2038106583038177,0.46180501285557657,-0.5052274440939718,10,0.2598245732437069,0.3741794008819132,-0.41387150665322425,1.2523665487441307,0.43994364001109015,-0.4700502187796005,77.31479708214364,25.999999999999993,0.5611728838931636,4.281866627093928,318.6649255418784,0.29908746,416.8492369423655,56.21281156520001,459.2416719092484,19,26.231682511412878,115.41,2020,66366_0,knn_idw,HIGH,Kharif,1.0,12.7715761|75.2005168|2020|Kharif|coconut
Coconut,coconut,exact,PUTTURU,Puttur,PADUVANNURU,12.6168074,75.2001277,2020,Kharif,2020-09-22,0.0838,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4761.655164481,22.382016827831993,101.60236379071789,2.8216240503364696,0,2.68693472792111,0.8245695620630099,-0.7388501399670332,10,0.5842449441968091,0.8060958562936165,-0.7081177964673216,2.8335251304491584,0.8168227978227587,-0.7106555866483941,80.00694080484352,48.0,1.2089586190350448,4.841827981787707,291.83705352452876,0.29269755,410.1340158706297,55.88571830292196,458.66252391564683,340,26.10187858118837,83.86,2020,39473_0,knn_idw,HIGH,Kharif,1.0,12.6168074|75.2001277|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PADUVANNURU,12.6168044,75.2001212,2020,Kharif,2020-09-22,0.0844,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4761.671925469557,22.38201682783199,101.5786124541569,2.820294586501665,0,2.687869876786049,0.8246082041890268,-0.7388057044163422,10,0.5839359959701672,0.8058040390010054,-0.7078799887480824,2.833178081708487,0.8168089373798018,-0.7106931458974582,80.00694080484351,48.00000000000001,1.208520866428081,4.8494608892783155,291.84218216987665,0.29269755,410.29364653397505,55.88515400382072,458.6796527024307,340,26.101878581188377,84.44,2020,39473_0,knn_idw,HIGH,Kharif,1.0,12.6168044|75.2001212|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,PUTTURU,12.7659081,75.1843428,2020,Kharif,2020-10-30,0.1202,MATCHED,WITHIN_TOLERANCE,True,district_grid,FULL,True,True,False,True,[],4520.144089464099,21.945991187061683,134.07177619378203,1.8668833999721235,0,2.433253877412086,0.8134244475102483,-0.7187161583828979,10,0.4627003808922252,0.6707689524516548,-0.6401636455228289,2.5888872055038186,0.7734880103381593,-0.6826475072144739,77.31479708214367,26.000000000000004,1.0060061904659723,3.999425243271926,300.69536963278614,0.29908746,395.54336943292014,56.00000000000001,461.0105188915662,31,26.231682511412888,120.18,2020,22615_0,knn_idw,HIGH,Kharif,1.0,12.7659081|75.1843428|2020|Kharif|coconut
Coconut,coconut,exact,PUTTURU,Puttur,SARVE,12.740565,75.2934633,2020,Kharif,2020-08-15,0.1222,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4338.290669576265,21.812807261745945,78.50779278754295,1.9574524931223314,0,2.1179078952403536,0.7384635462371231,-0.676834867021677,10,0.4547914828628944,0.6707159358654218,-0.635590636310631,2.0856542349566634,0.7036219215863636,-0.6585984619929011,78.25250873948757,26.000000000000004,1.0059156977224082,5.049777839941126,330.7062339655703,0.29931712000000005,390.8237533390504,56.74859493187626,437.54659608245504,19,25.89045816745142,122.18,2020,58954_0,knn_idw,HIGH,Kharif,1.0,12.740565|75.2934633|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,SARVE,12.7355517,75.2973367,2020,Kharif,2020-08-15,0.3002,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4319.427931404603,21.81280726174595,85.97880200712702,2.1267154468228817,0,2.1729625093237854,0.7860894107035276,-0.7064617588426335,10,0.4799396270785718,0.7013870225437591,-0.6462928366555759,2.4612478245237916,0.754153346279414,-0.6798249853817216,78.25250873948757,26.000000000000007,1.0519199036235518,5.839563960251077,328.49140303909655,0.29931712000000005,394.00510727112686,55.90555441539844,444.8139022298871,220,25.890458167451417,300.21,2020,74855_0,knn_idw,MEDIUM,Kharif,1.0,12.7355517|75.2973367|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,PANAJE,12.6574289,75.175403,2020,Kharif,2020-10-02,0.1337,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4624.250126218423,22.210172943616495,123.51683164139311,2.4129501571259984,0,2.4498158050247145,0.7859768310713878,-0.7043854093783336,10,0.5032940306346907,0.7300562491574718,-0.648803060459843,2.6562896433343384,0.7486538601070579,-0.662691275972122,78.41290712488204,46.99999999999999,1.0949307266912194,14.300053593831949,297.9129298365049,0.29466112999999994,403.34936736640884,55.750138219466,454.84099125376,389,26.26548971623771,133.66,2020,3794_0,knn_idw,HIGH,Kharif,1.0,12.6574289|75.175403|2020|Kharif|coconut
