record_id,source,source_record_id,crop_label,crop_class_id,source_crop_name,location_hobli,location_taluk,location_village,location_district,lat,lon,year,season,survey_date,spatial_match_distance_km,temporal_match_status,tabular_source,image_source,ndvi_available,evi_available,satellite_status
gov_PUTTURU_BALNADU_2020_Kharif_coffee_12.7523738_75.1780162,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-21_12.7523738,coffee,7,Coffee robusta,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7523738,75.1780162,2020,Kharif,2020-09-21,0.2285,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_pepper_12.7444033_75.203902,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-09-24_12.7444033,pepper,6,Pepper (Black),PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.7444033,75.203902,2020,Kharif,2020-09-24,0.044,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.7510207_75.1742836,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-11_12.7510207,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7510207,75.1742836,2020,Kharif,2020-09-11,0.2113,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_coconut_12.6478771_75.2235368,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-09-24_12.6478771,coconut,4,Coconut,PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6478771,75.2235368,2020,Kharif,2020-09-24,0.0195,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_coconut_12.7444015_75.2038883,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-09-24_12.7444015,coconut,4,Coconut,PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.7444015,75.2038883,2020,Kharif,2020-09-24,0.0429,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.690964_75.1778018,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-13_12.690964,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.690964,75.1778018,2020,Kharif,2020-09-13,0.2212,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.6909534_75.1778082,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-13_12.6909534,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.6909534,75.1778082,2020,Kharif,2020-09-13,0.2214,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.7119333_75.1895996,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-17_12.7119333,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7119333,75.1895996,2020,Kharif,2020-09-17,0.1706,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.7119344_75.1895998,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-17_12.7119344,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7119344,75.1895998,2020,Kharif,2020-09-17,0.1705,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.6892104_75.1644354,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-22_12.6892104,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.6892104,75.1644354,2020,Kharif,2020-09-22,0.1853,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.7472526_75.1877732,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-23_12.7472526,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7472526,75.1877732,2020,Kharif,2020-09-23,0.2788,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.7473148_75.1877006,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-23_12.7473148,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7473148,75.1877006,2020,Kharif,2020-09-23,0.2891,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.6893753_75.1760852,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-22_12.6893753,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.6893753,75.1760852,2020,Kharif,2020-09-22,0.1129,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.7101203_75.1740486,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-14_12.7101203,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7101203,75.1740486,2020,Kharif,2020-09-14,0.1004,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.7101175_75.1740564,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-14_12.7101175,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7101175,75.1740564,2020,Kharif,2020-09-14,0.1009,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_coconut_12.6541417_75.2290401,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-09-25_12.6541417,coconut,4,Coconut,PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6541417,75.2290401,2020,Kharif,2020-09-25,0.2335,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.72718_75.1812372,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-15_12.72718,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.72718,75.1812372,2020,Kharif,2020-09-15,0.1955,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.7282583_75.1805098,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-15_12.7282583,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7282583,75.1805098,2020,Kharif,2020-09-15,0.1965,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_pepper_12.6539737_75.2290288,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-09-25_12.6539737,pepper,6,Pepper (Black),PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6539737,75.2290288,2020,Kharif,2020-09-25,0.2418,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_pepper_12.7301163_75.1956378,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-09-25_12.7301163,pepper,6,Pepper (Black),PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.7301163,75.1956378,2020,Kharif,2020-09-25,0.1711,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_coconut_12.6550273_75.230431,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-09-26_12.6550273,coconut,4,Coconut,PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6550273,75.230431,2020,Kharif,2020-09-26,0.0692,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_coconut_12.7300409_75.1956655,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-09-25_12.7300409,coconut,4,Coconut,PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.7300409,75.1956655,2020,Kharif,2020-09-25,0.1648,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_coconut_12.6808456_75.354536,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-10-05_12.6808456,coconut,4,Coconut,PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.6808456,75.354536,2020,Kharif,2020-10-05,0.26,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_coconut_12.6541486_75.2290141,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-09-27_12.6541486,coconut,4,Coconut,PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6541486,75.2290141,2020,Kharif,2020-09-27,0.2359,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.7533259_75.1873472,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-16_12.7533259,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7533259,75.1873472,2020,Kharif,2020-09-16,0.1891,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.7533083_75.1873482,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-16_12.7533083,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7533083,75.1873482,2020,Kharif,2020-09-16,0.1877,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_coconut_12.7300761_75.1956692,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-09-26_12.7300761,coconut,4,Coconut,PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.7300761,75.1956692,2020,Kharif,2020-09-26,0.1661,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_pepper_12.7300527_75.1956075,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-09-26_12.7300527,pepper,6,Pepper (Black),PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.7300527,75.1956075,2020,Kharif,2020-09-26,0.1712,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_pepper_12.7300695_75.19563,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-09-27_12.7300695,pepper,6,Pepper (Black),PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.7300695,75.19563,2020,Kharif,2020-09-27,0.1697,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_coconut_12.7300694_75.1956299,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-09-27_12.7300694,coconut,4,Coconut,PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.7300694,75.1956299,2020,Kharif,2020-09-27,0.1696,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_pepper_12.6310169_75.2365433,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-09-26_12.6310169,pepper,6,Pepper (Black),PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6310169,75.2365433,2020,Kharif,2020-09-26,0.0485,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_coconut_12.6607617_75.2222149,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-09-28_12.6607617,coconut,4,Coconut,PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6607617,75.2222149,2020,Kharif,2020-09-28,0.1096,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_coconut_12.7301474_75.1957779,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-10-06_12.7301474,coconut,4,Coconut,PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.7301474,75.1957779,2020,Kharif,2020-10-06,0.1594,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.7578037_75.1697501,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-29_12.7578037,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7578037,75.1697501,2020,Kharif,2020-09-29,0.1544,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.7577837_75.1697607,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-29_12.7577837,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7577837,75.1697607,2020,Kharif,2020-09-29,0.1521,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.6936542_75.1698807,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-18_12.6936542,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.6936542,75.1698807,2020,Kharif,2020-09-18,0.2434,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.6936517_75.1698422,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-18_12.6936517,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.6936517,75.1698422,2020,Kharif,2020-09-18,0.2398,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_pepper_12.7302244_75.1956812,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-10-06_12.7302244,pepper,6,Pepper (Black),PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.7302244,75.1956812,2020,Kharif,2020-10-06,0.1728,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_coconut_12.6631473_75.2263361,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-09-29_12.6631473,coconut,4,Coconut,PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6631473,75.2263361,2020,Kharif,2020-09-29,0.0431,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARIYADKA_2020_Kharif_coconut_12.6670438_75.2453012,government_ogd,PUTTURU_ARIYADKA_2020_Kharif_2020-10-15_12.6670438,coconut,4,Coconut,PUTTURU,Puttur,ARIYADKA,Dakshina Kannada,12.6670438,75.2453012,2020,Kharif,2020-10-15,0.1368,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_coconut_12.6737168_75.3699739,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-10-07_12.6737168,coconut,4,Coconut,PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.6737168,75.3699739,2020,Kharif,2020-10-07,0.1378,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_pepper_12.6373986_75.2431865,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-09-27_12.6373986,pepper,6,Pepper (Black),PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6373986,75.2431865,2020,Kharif,2020-09-27,0.1287,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_pepper_12.731546_75.1940545,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-10-08_12.731546,pepper,6,Pepper (Black),PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.731546,75.1940545,2020,Kharif,2020-10-08,0.2485,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_coconut_12.7206571_75.1904914,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-10-08_12.7206571,coconut,4,Coconut,PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.7206571,75.1904914,2020,Kharif,2020-10-08,0.2763,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.6860289_75.1791274,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-19_12.6860289,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.6860289,75.1791274,2020,Kharif,2020-09-19,0.2245,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.6860323_75.1791217,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-19_12.6860323,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.6860323,75.1791217,2020,Kharif,2020-09-19,0.2239,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coffee_12.7406274_75.1732985,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-19_12.7406274,coffee,7,Coffee robusta,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7406274,75.1732985,2020,Kharif,2020-09-19,0.2027,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_coconut_12.6643982_75.2315001,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-09-30_12.6643982,coconut,4,Coconut,PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6643982,75.2315001,2020,Kharif,2020-09-30,0.045,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.7107456_75.1842061,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-30_12.7107456,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7107456,75.1842061,2020,Kharif,2020-09-30,0.0988,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.7107448_75.1842144,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-30_12.7107448,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7107448,75.1842144,2020,Kharif,2020-09-30,0.0984,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_coconut_12.6621399_75.2312541,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-10-01_12.6621399,coconut,4,Coconut,PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6621399,75.2312541,2020,Kharif,2020-10-01,0.1125,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.7272577_75.181282,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-10-01_12.7272577,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7272577,75.181282,2020,Kharif,2020-10-01,0.2023,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.7272733_75.1812544,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-10-01_12.7272733,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7272733,75.1812544,2020,Kharif,2020-10-01,0.1998,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_pepper_12.6573891_75.2458166,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-09-30_12.6573891,pepper,6,Pepper (Black),PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6573891,75.2458166,2020,Kharif,2020-09-30,0.2744,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_pepper_12.6557335_75.2372648,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-10-01_12.6557335,pepper,6,Pepper (Black),PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6557335,75.2372648,2020,Kharif,2020-10-01,0.055,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_coconut_12.654041_75.2381329,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-10-02_12.654041,coconut,4,Coconut,PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.654041,75.2381329,2020,Kharif,2020-10-02,0.1302,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARYAPU_2020_Kharif_pepper_12.7304864_75.1943521,government_ogd,PUTTURU_ARYAPU_2020_Kharif_2020-10-09_12.7304864,pepper,6,Pepper (Black),PUTTURU,Puttur,ARYAPU,Dakshina Kannada,12.7304864,75.1943521,2020,Kharif,2020-10-09,0.158,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_coconut_12.6440211_75.2479412,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-10-03_12.6440211,coconut,4,Coconut,PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6440211,75.2479412,2020,Kharif,2020-10-03,0.1216,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_pepper_12.6423887_75.2482518,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-10-03_12.6423887,pepper,6,Pepper (Black),PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6423887,75.2482518,2020,Kharif,2020-10-03,0.1816,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_ARIYADKA_2020_Kharif_pepper_12.6714716_75.2487977,government_ogd,PUTTURU_ARIYADKA_2020_Kharif_2020-10-15_12.6714716,pepper,6,Pepper (Black),PUTTURU,Puttur,ARIYADKA,Dakshina Kannada,12.6714716,75.2487977,2020,Kharif,2020-10-15,0.104,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.7346386_75.1756757,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-10-02_12.7346386,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7346386,75.1756757,2020,Kharif,2020-10-02,0.0726,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.7351069_75.1755888,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-10-02_12.7351069,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7351069,75.1755888,2020,Kharif,2020-10-02,0.0911,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_coconut_12.6272495_75.2370907,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-10-04_12.6272495,coconut,4,Coconut,PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6272495,75.2370907,2020,Kharif,2020-10-04,0.2293,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.7271976_75.1813397,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-10-03_12.7271976,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7271976,75.1813397,2020,Kharif,2020-10-03,0.2069,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_pepper_12.6410719_75.2275108,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-10-04_12.6410719,pepper,6,Pepper (Black),PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6410719,75.2275108,2020,Kharif,2020-10-04,0.0912,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.7271968_75.1813435,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-10-03_12.7271968,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7271968,75.1813435,2020,Kharif,2020-10-03,0.2072,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.7248981_75.1779767,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-10-04_12.7248981,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7248981,75.1779767,2020,Kharif,2020-10-04,0.239,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.7249009_75.1779792,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-10-04_12.7249009,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7249009,75.1779792,2020,Kharif,2020-10-04,0.2388,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coffee_12.7249431_75.1779358,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-10-04_12.7249431,coffee,7,Coffee robusta,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.7249431,75.1779358,2020,Kharif,2020-10-04,0.2434,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_pepper_12.6627895_75.2280505,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-10-06_12.6627895,pepper,6,Pepper (Black),PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6627895,75.2280505,2020,Kharif,2020-10-06,0.1548,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.696507_75.1801525,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-10-08_12.696507,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.696507,75.1801525,2020,Kharif,2020-10-08,0.0959,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.6965094_75.1801651,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-10-08_12.6965094,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.6965094,75.1801651,2020,Kharif,2020-10-08,0.0965,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_coconut_12.6853329_75.1840044,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-24_12.6853329,coconut,4,Coconut,PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.6853329,75.1840044,2020,Kharif,2020-09-24,0.1611,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BALNADU_2020_Kharif_pepper_12.6853054_75.1839488,government_ogd,PUTTURU_BALNADU_2020_Kharif_2020-09-24_12.6853054,pepper,6,Pepper (Black),PUTTURU,Puttur,BALNADU,Dakshina Kannada,12.6853054,75.1839488,2020,Kharif,2020-09-24,0.1646,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_PUTTURU_BADAGANNURU_2020_Kharif_coconut_12.6299414_75.2362316,government_ogd,PUTTURU_BADAGANNURU_2020_Kharif_2020-10-05_12.6299414,coconut,4,Coconut,PUTTURU,Puttur,BADAGANNURU,Dakshina Kannada,12.6299414,75.2362316,2020,Kharif,2020-10-05,0.082,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
